transfer_id,player_id,player_name,club_from_id,club_from_name,club_to_id,club_to_name,transfer_date,season,market_value_at_transfer,transfer_fee
668377,121352,Ben Wilson,9264,Sunderland Res.,3456,Gateshead,2012-06-01,11/12,0.0,0.0
649037,121352,Ben Wilson,12020,Harrogate Town,9264,Sunderland Res.,2011-06-12,11/12,0.0,0.0
649036,121352,Ben Wilson,9264,Sunderland Res.,12020,Harrogate Town,2011-05-11,11/12,0.0,0.0
482659,121352,Ben Wilson,12797,Sunderland U18,9264,Sunderland Res.,2011-01-07,11/12,0.0,0.0
4525420,788283,Bobby Thomas,1132,Burnley,990,Coventry,2023-07-22,23/24,450000.0,2300000.0
4223365,788283,Bobby Thomas,349,Barnsley,1132,Burnley,2023-05-31,22/23,450000.0,0.0
4223364,788283,Bobby Thomas,1132,Burnley,349,Barnsley,2023-01-14,22/23,150000.0,0.0
4051396,788283,Bobby Thomas,2455,Bristol Rovers,1132,Burnley,2023-01-13,22/23,150000.0,0.0
4051395,788283,Bobby Thomas,1132,Burnley,2455,Bristol Rovers,2022-01-09,22/23,150000.0,0.0
3976292,788283,Bobby Thomas,24214,FC Burnley U23,1132,Burnley,2021-01-07,21/22,200000.0,0.0
3217471,788283,Bobby Thomas,6168,Barrow,24214,FC Burnley U23,2021-05-31,20/21,200000.0,0.0
3217470,788283,Bobby Thomas,24214,FC Burnley U23,6168,Barrow,2021-01-22,20/21,200000.0,0.0
2941115,788283,Bobby Thomas,14466,Burnley U18,24214,FC Burnley U23,2019-01-07,19/20,0.0,0.0
3217473,788283,Bobby Thomas,6174,Kendal Town FC,14466,Burnley U18,2018-12-17,18/19,0.0,0.0
3217472,788283,Bobby Thomas,14466,Burnley U18,6174,Kendal Town FC,2018-11-17,18/19,0.0,0.0
4715481,788283,Bobby Thomas,12804,Crewe U18,14466,Burnley U18,2017-01-07,17/18,0.0,0.0
4624980,534701,Liam Kitching,349,Barnsley,990,Coventry,2023-01-09,23/24,1000000.0,4600000.0
3191786,534701,Liam Kitching,3455,Forest Green,349,Barnsley,2021-05-01,20/21,0.0,0.0
2544542,534701,Liam Kitching,20116,Leeds United U23,3455,Forest Green,2019-08-07,19/20,0.0,0.0
2370070,534701,Liam Kitching,12020,Harrogate Town,20116,Leeds United U23,2019-05-31,18/19,0.0,0.0
2200150,534701,Liam Kitching,20116,Leeds United U23,12020,Harrogate Town,2018-07-28,18/19,0.0,0.0
4996633,534701,Liam Kitching,12020,Harrogate Town,20116,Leeds United U23,2018-06-30,17/18,0.0,0.0
4996634,534701,Liam Kitching,20116,Leeds United U23,12020,Harrogate Town,2018-01-19,17/18,0.0,0.0
4514984,412823,Joel Latibeaudiere,2288,Swansea,990,Coventry,2023-07-18,23/24,1000000.0,0.0
3104739,412823,Joel Latibeaudiere,9265,Man City U23,2288,Swansea,2020-10-16,20/21,100000.0,0.0
2632088,412823,Joel Latibeaudiere,317,FC Twente,9265,Man City U23,2020-05-05,19/20,100000.0,0.0
2632087,412823,Joel Latibeaudiere,9265,Man City U23,317,FC Twente,2019-02-09,19/20,0.0,0.0
1894284,412823,Joel Latibeaudiere,6930,Man City U18,9265,Man City U23,2017-01-07,17/18,0.0,0.0
1481942,412823,Joel Latibeaudiere,50678,Man City Youth,6930,Man City U18,2016-01-07,16/17,0.0,0.0
5911976,527425,Luke Woolfenden,677,Ipswich,990,Coventry,2025-01-09,25/26,2000000.0,4600000.0
2248205,527425,Luke Woolfenden,352,Swindon Town,677,Ipswich,2019-05-31,18/19,0.0,0.0
2248204,527425,Luke Woolfenden,677,Ipswich,352,Swindon Town,2018-08-31,18/19,0.0,0.0
1981074,527425,Luke Woolfenden,8981,Bromley,677,Ipswich,2018-04-27,17/18,0.0,0.0
1981073,527425,Luke Woolfenden,677,Ipswich,8981,Bromley,2017-12-22,17/18,0.0,0.0
1872678,527425,Luke Woolfenden,10006,Ipswich U18,677,Ipswich,2017-01-07,17/18,0.0,0.0
4407440,258915,Jay Dasilva,698,Bristol City,990,Coventry,2023-01-07,23/24,2200000.0,0.0
2525937,258915,Jay Dasilva,9250,Chelsea U23,698,Bristol City,2019-01-07,19/20,3000000.0,2400000.0
2217844,258915,Jay Dasilva,698,Bristol City,9250,Chelsea U23,2019-06-30,18/19,3000000.0,0.0
2217843,258915,Jay Dasilva,9250,Chelsea U23,698,Bristol City,2018-09-08,18/19,250000.0,0.0
1847137,258915,Jay Dasilva,358,Charlton,9250,Chelsea U23,2018-05-31,17/18,250000.0,0.0
1847136,258915,Jay Dasilva,9250,Chelsea U23,358,Charlton,2017-07-21,17/18,250000.0,0.0
1659173,258915,Jay Dasilva,358,Charlton,9250,Chelsea U23,2017-05-31,16/17,250000.0,0.0
1659172,258915,Jay Dasilva,9250,Chelsea U23,358,Charlton,2017-01-01,16/17,0.0,0.0
1277950,258915,Jay Dasilva,6918,Chelsea U18,9250,Chelsea U21,2015-01-07,15/16,0.0,0.0
1441152,258915,Jay Dasilva,50677,Chelsea Youth,6918,Chelsea U18,2014-01-07,14/15,0.0,0.0
1441151,258915,Jay Dasilva,52906,Luton Academy,50677,Chelsea Youth,2012-01-17,11/12,0.0,0.0
5693007,713649,Miguel Ángel Brau,16795,Granada CF,990,Coventry,2025-01-07,25/26,1000000.0,0.0
5196388,713649,Miguel Ángel Brau,21550,Recre Granada,16795,Granada CF,2024-01-07,24/25,150000.0,0.0
4052193,713649,Miguel Ángel Brau,47421,CF Talavera,21550,Recre Granada,2023-06-30,22/23,200000.0,0.0
4052192,713649,Miguel Ángel Brau,21550,Recre Granada,47421,CF Talavera,2022-01-09,22/23,100000.0,0.0
3112735,713649,Miguel Ángel Brau,39452,Granada CF U19,21550,Recre Granada,2020-01-07,20/21,0.0,0.0
3699889,121250,Jake Bidwell,2288,Swansea,990,Coventry,2022-01-17,21/22,1800000.0,0.0
2534085,121250,Jake Bidwell,1039,QPR,2288,Swansea,2019-02-07,19/20,2000000.0,0.0
1521539,121250,Jake Bidwell,1148,Brentford,1039,QPR,2016-01-07,16/17,2000000.0,1600000.0
887362,121250,Jake Bidwell,9261,Everton U21,1148,Brentford,2013-01-07,13/14,150000.0,0.0
777175,121250,Jake Bidwell,1148,Brentford,9261,Everton U21,2013-05-20,12/13,150000.0,0.0
777174,121250,Jake Bidwell,9261,Everton U21,1148,Brentford,2012-08-29,12/13,0.0,0.0
655064,121250,Jake Bidwell,1148,Brentford,9261,Everton Res.,2012-06-05,11/12,0.0,0.0
655065,121250,Jake Bidwell,9261,Everton Res.,1148,Brentford,2011-11-24,11/12,0.0,0.0
356253,121250,Jake Bidwell,6920,Everton U18,9261,Everton Res.,2011-01-07,11/12,0.0,0.0
4537450,587335,Milan van Ewijk,306,Heerenveen,990,Coventry,2023-07-27,23/24,7000000.0,5300000.0
3367849,587335,Milan van Ewijk,1268,ADO Den Haag,306,Heerenveen,2021-01-07,21/22,850000.0,650000.0
2780324,587335,Milan van Ewijk,133,SC Cambuur,1268,ADO Den Haag,2020-05-05,19/20,400000.0,0.0
2780323,587335,Milan van Ewijk,1268,ADO Den Haag,133,SC Cambuur,2020-01-31,19/20,450000.0,0.0
2444984,587335,Milan van Ewijk,3410,Excelsior M.,1268,ADO Den Haag,2019-01-07,19/20,0.0,0.0
2242170,587335,Milan van Ewijk,50567,Excelsior M U19,3410,Excelsior M.,2018-01-07,18/19,0.0,0.0
2132851,587335,Milan van Ewijk,57477,Excel. M. Yth.,50567,Excelsior M U19,2017-01-07,17/18,0.0,0.0
2132850,587335,Milan van Ewijk,32798,Feyenoord Youth,57477,Excel. M. Yth.,2016-01-07,16/17,0.0,0.0
6396852,128899,Jack Butland,124,Rangers,3008,Hull City,2026-02-07,26/27,1500000.0,3500000.0
4425038,128899,Jack Butland,873,Crystal Palace,124,Rangers,2023-01-07,23/24,1500000.0,0.0
4207076,128899,Jack Butland,985,Man Utd,873,Crystal Palace,2023-06-30,22/23,1500000.0,0.0
4207075,128899,Jack Butland,873,Crystal Palace,985,Man Utd,2023-06-01,22/23,1500000.0,0.0
3104829,128899,Jack Butland,512,Stoke City,873,Crystal Palace,2020-10-16,20/21,3500000.0,1100000.0
1143825,128899,Jack Butland,22,Derby,512,Stoke City,2014-11-25,14/15,5000000.0,0.0
1143824,128899,Jack Butland,512,Stoke City,22,Derby,2014-10-20,14/15,5000000.0,0.0
1026994,128899,Jack Butland,399,Leeds,512,Stoke City,2014-10-05,13/14,5000000.0,0.0
1026993,128899,Jack Butland,512,Stoke City,399,Leeds,2014-02-21,13/14,5000000.0,0.0
956845,128899,Jack Butland,349,Barnsley,512,Stoke City,2013-12-25,13/14,5000000.0,0.0
956844,128899,Jack Butland,512,Stoke City,349,Barnsley,2013-09-26,13/14,5000000.0,0.0
832671,128899,Jack Butland,337,Birmingham,512,Stoke City,2013-05-31,12/13,5000000.0,0.0
832670,128899,Jack Butland,512,Stoke City,337,Birmingham,2013-01-02,12/13,1000000.0,0.0
832669,128899,Jack Butland,337,Birmingham,512,Stoke City,2013-01-31,12/13,1000000.0,3800000.0
690959,128899,Jack Butland,3371,Cheltenham,337,Birmingham,2012-01-04,11/12,250000.0,0.0
690958,128899,Jack Butland,337,Birmingham,3371,Cheltenham,2012-02-20,11/12,250000.0,0.0
633568,128899,Jack Butland,3371,Cheltenham,337,Birmingham,2011-01-12,11/12,50000.0,0.0
633567,128899,Jack Butland,337,Birmingham,3371,Cheltenham,2011-08-09,11/12,50000.0,0.0
619067,128899,Jack Butland,6938,Birmingham U18,337,Birmingham,2011-01-07,11/12,0.0,0.0
6271258,128899,Jack Butland,53004,Birmingham Aca.,6938,Birmingham U18,2009-01-07,09/10,0.0,0.0
5709411,655877,Thimothée Lo-Tutala,2454,Doncaster,3008,Hull City,2026-06-30,25/26,400000.0,0.0
5709410,655877,Thimothée Lo-Tutala,3008,Hull City,2454,Doncaster,2025-01-07,25/26,350000.0,0.0
5580303,655877,Thimothée Lo-Tutala,3537,Crawley Town,3008,Hull City,2025-03-28,24/25,350000.0,0.0
5580302,655877,Thimothée Lo-Tutala,3008,Hull City,3537,Crawley Town,2025-03-21,24/25,350000.0,0.0
4863474,655877,Thimothée Lo-Tutala,2454,Doncaster,3008,Hull City,2024-05-31,23/24,350000.0,0.0
4863473,655877,Thimothée Lo-Tutala,3008,Hull City,2454,Doncaster,2024-01-02,23/24,350000.0,0.0
4356409,655877,Thimothée Lo-Tutala,3684,Stevenage,3008,Hull City,2023-04-05,22/23,600000.0,0.0
4356408,655877,Thimothée Lo-Tutala,3008,Hull City,3684,Stevenage,2023-06-04,22/23,600000.0,0.0
3869931,655877,Thimothée Lo-Tutala,9254,Tottenham U21,3008,Hull City,2022-09-08,22/23,0.0,0.0
3433639,655877,Thimothée Lo-Tutala,6928,Spurs U18,9254,Tottenham U23,2021-01-07,21/22,0.0,0.0
2609820,655877,Thimothée Lo-Tutala,51433,Tottenham Yth.,6928,Spurs U18,2019-01-07,19/20,0.0,0.0
4407410,655877,Thimothée Lo-Tutala,54705,Brentford Yth.,51433,Tottenham Yth.,2016-01-07,16/17,0.0,0.0
6333486,655877,Thimothée Lo-Tutala,515,Without Club,54705,Brentford Yth.,2015-01-07,15/16,0.0,0.0
6333485,655877,Thimothée Lo-Tutala,52975,West Ham Yth.,515,Without Club,2014-01-07,14/15,0.0,0.0
5709409,308431,Dillon Phillips,1194,Rotherham,3008,Hull City,2025-01-07,25/26,275000.0,0.0
4477846,308431,Dillon Phillips,603,Cardiff,1194,Rotherham,2023-04-07,23/24,450000.0,0.0
3973927,308431,Dillon Phillips,2861,KV Oostende,603,Cardiff,2023-06-30,22/23,450000.0,0.0
3973926,308431,Dillon Phillips,603,Cardiff,2861,KV Oostende,2022-07-27,22/23,800000.0,0.0
3104535,308431,Dillon Phillips,358,Charlton,603,Cardiff,2020-10-16,20/21,600000.0,0.0
1279230,308431,Dillon Phillips,3371,Cheltenham,358,Charlton,2016-05-31,15/16,0.0,0.0
1279229,308431,Dillon Phillips,358,Charlton,3371,Cheltenham,2015-06-07,15/16,0.0,0.0
1169761,308431,Dillon Phillips,11143,Bishop's St.,358,Charlton,2015-05-31,14/15,0.0,0.0
1169760,308431,Dillon Phillips,358,Charlton,11143,Bishop's St.,2015-03-01,14/15,0.0,0.0
1169759,308431,Dillon Phillips,22552,Whitehawk,358,Charlton,2013-09-12,13/14,0.0,0.0
1169758,308431,Dillon Phillips,358,Charlton,22552,Whitehawk,2013-08-11,13/14,0.0,0.0
1090475,308431,Dillon Phillips,6932,Charlton U18,358,Charlton,2013-01-07,13/14,0.0,0.0
5843875,712592,Harvey Cartwright,2577,Hartlepool,3008,Hull City,2026-06-30,25/26,150000.0,0.0
5843874,712592,Harvey Cartwright,3008,Hull City,2577,Hartlepool,2025-07-08,25/26,200000.0,0.0
4477949,712592,Harvey Cartwright,1034,Grimsby Town,3008,Hull City,2024-05-31,23/24,200000.0,0.0
4477948,712592,Harvey Cartwright,3008,Hull City,1034,Grimsby Town,2023-04-07,23/24,150000.0,0.0
4246110,712592,Harvey Cartwright,2805,Wycombe,3008,Hull City,2023-05-31,22/23,200000.0,0.0
4246109,712592,Harvey Cartwright,3008,Hull City,2805,Wycombe,2023-01-26,22/23,200000.0,0.0
3891584,712592,Harvey Cartwright,1072,Peterborough,3008,Hull City,2023-01-16,22/23,200000.0,0.0
3891583,712592,Harvey Cartwright,3008,Hull City,1072,Peterborough,2022-01-07,22/23,200000.0,0.0
4138206,712592,Harvey Cartwright,6684,Gainsborough,3008,Hull City,2021-10-18,21/22,100000.0,0.0
4138205,712592,Harvey Cartwright,3008,Hull City,6684,Gainsborough,2021-09-19,21/22,100000.0,0.0
3844092,712592,Harvey Cartwright,19715,Hull City U23,3008,Hull City,2021-01-07,21/22,100000.0,0.0
3030591,712592,Harvey Cartwright,14482,Hull U18,19715,Hull City U23,2020-01-07,20/21,0.0,0.0
4138204,712592,Harvey Cartwright,30561,Barton Town,14482,Hull U18,2019-09-24,19/20,0.0,0.0
4138203,712592,Harvey Cartwright,14482,Hull U18,30561,Barton Town,2019-01-07,19/20,0.0,0.0
5200232,746357,Charlie Hughes,1071,Wigan,3008,Hull City,2024-08-16,24/25,600000.0,4700000.0
4542267,746357,Charlie Hughes,9268,Wigan U21,1071,Wigan,2023-01-01,22/23,0.0,0.0
4104790,746357,Charlie Hughes,12808,Wigan U18,9268,Wigan U21,2022-01-07,22/23,0.0,0.0
3045959,746357,Charlie Hughes,63021,Wigan Youth,12808,Wigan U18,2020-01-07,20/21,0.0,0.0
6148611,167268,Paddy McNair,114977,San Diego,3008,Hull City,2026-01-28,25/26,2800000.0,0.0
5147053,167268,Paddy McNair,984,West Brom,114977,San Diego,2024-12-31,24/25,3000000.0,0.0
5147052,167268,Paddy McNair,114977,San Diego,984,West Brom,2024-07-26,24/25,3500000.0,0.0
5147051,167268,Paddy McNair,641,Middlesbrough,114977,San Diego,2024-07-25,24/25,3500000.0,0.0
2149900,167268,Paddy McNair,289,Sunderland,641,Middlesbrough,2018-01-07,18/19,3000000.0,5700000.0
1566805,167268,Paddy McNair,985,Man Utd,289,Sunderland,2016-11-08,16/17,4000000.0,5250000.0
1139057,167268,Paddy McNair,9251,Man Utd U21,985,Man Utd,2014-01-07,14/15,0.0,0.0
1076352,167268,Paddy McNair,5242,Man Utd U18,9251,Man Utd U21,2013-01-07,13/14,0.0,0.0
5500291,121324,John Egan,1132,Burnley,3008,Hull City,2025-03-02,24/25,1800000.0,0.0
5261543,121324,John Egan,515,Without Club,1132,Burnley,2024-10-09,24/25,4000000.0,0.0
5086875,121324,John Egan,350,Sheff Utd,515,Without Club,2024-01-07,24/25,4000000.0,0.0
2184605,121324,John Egan,1148,Brentford,350,Sheff Utd,2018-07-19,18/19,1500000.0,4500000.0
1521544,121324,John Egan,2814,Gillingham,1148,Brentford,2016-01-07,16/17,400000.0,0.0
1077249,121324,John Egan,289,Sunderland,2814,Gillingham,2014-03-07,14/15,0.0,0.0
1027851,121324,John Egan,2793,Southend United,289,Sunderland,2014-05-31,13/14,0.0,0.0
1027850,121324,John Egan,289,Sunderland,2793,Southend United,2014-02-27,13/14,0.0,0.0
854893,121324,John Egan,1027,Bradford,289,Sunderland,2012-11-21,12/13,0.0,0.0
854892,121324,John Egan,289,Sunderland,1027,Bradford,2012-03-11,12/13,0.0,0.0
697610,121324,John Egan,350,Sheff Utd,289,Sunderland,2012-06-04,11/12,0.0,0.0
697609,121324,John Egan,289,Sunderland,350,Sheff Utd,2012-06-03,11/12,0.0,0.0
668339,121324,John Egan,873,Crystal Palace,289,Sunderland,2012-06-02,11/12,0.0,0.0
668338,121324,John Egan,289,Sunderland,873,Crystal Palace,2012-06-01,11/12,0.0,0.0
668337,121324,John Egan,12797,Sunderland U18,289,Sunderland,2011-01-07,11/12,0.0,0.0
2184781,121324,John Egan,33100,Greenwood,12797,Sunderland U18,2009-01-07,09/10,0.0,0.0
5725933,251912,Semi Ajayi,984,West Brom,3008,Hull City,2025-01-07,25/26,1000000.0,0.0
2567391,251912,Semi Ajayi,1194,Rotherham,984,West Brom,2019-07-20,19/20,1000000.0,1650000.0
1735307,251912,Semi Ajayi,603,Cardiff,1194,Rotherham,2017-01-07,17/18,150000.0,0.0
1689750,251912,Semi Ajayi,1194,Rotherham,603,Cardiff,2017-05-31,16/17,150000.0,0.0
1689749,251912,Semi Ajayi,603,Cardiff,1194,Rotherham,2017-01-30,16/17,150000.0,0.0
1377346,251912,Semi Ajayi,1042,Crewe Alexandra,603,Cardiff,2016-02-26,15/16,100000.0,0.0
1377345,251912,Semi Ajayi,603,Cardiff,1042,Crewe Alexandra,2015-11-26,15/16,100000.0,0.0
1354416,251912,Semi Ajayi,3884,AFC Wimbledon,603,Cardiff,2015-10-29,15/16,100000.0,0.0
1354415,251912,Semi Ajayi,603,Cardiff,3884,AFC Wimbledon,2015-09-29,15/16,100000.0,0.0
1258050,251912,Semi Ajayi,11,Arsenal,603,Cardiff,2015-01-07,15/16,0.0,0.0
1218999,251912,Semi Ajayi,603,Cardiff,11,Arsenal,2015-05-31,14/15,0.0,0.0
1218998,251912,Semi Ajayi,11,Arsenal,603,Cardiff,2015-03-25,14/15,0.0,0.0
917432,251912,Semi Ajayi,358,Charlton,11,Arsenal,2013-09-23,13/14,0.0,500000.0
805993,251912,Semi Ajayi,4074,Dartford,358,Charlton,2012-12-22,12/13,0.0,0.0
805994,251912,Semi Ajayi,358,Charlton,4074,Dartford,2012-11-22,12/13,0.0,0.0
805995,251912,Semi Ajayi,6932,Charlton U18,358,Charlton,2012-01-07,12/13,0.0,0.0
5476246,504581,Ryan Giles,641,Middlesbrough,3008,Hull City,2025-06-30,24/25,4500000.0,0.0
5476245,504581,Ryan Giles,3008,Hull City,641,Middlesbrough,2025-01-23,24/25,4500000.0,0.0
5078305,504581,Ryan Giles,1031,Luton,3008,Hull City,2024-01-07,24/25,4500000.0,5300000.0
4857292,504581,Ryan Giles,3008,Hull City,1031,Luton,2024-06-30,23/24,4500000.0,0.0
4857291,504581,Ryan Giles,1031,Luton,3008,Hull City,2024-01-30,23/24,4500000.0,0.0
4540555,504581,Ryan Giles,543,Wolves,1031,Luton,2023-07-28,23/24,9000000.0,5850000.0
3900712,504581,Ryan Giles,641,Middlesbrough,543,Wolves,2023-05-31,22/23,7000000.0,0.0
3900711,504581,Ryan Giles,543,Wolves,641,Middlesbrough,2022-01-07,22/23,3000000.0,0.0
3723883,504581,Ryan Giles,164,Blackburn,543,Wolves,2022-05-31,21/22,3000000.0,0.0
3723882,504581,Ryan Giles,543,Wolves,164,Blackburn,2022-01-31,21/22,2000000.0,0.0
3437769,504581,Ryan Giles,603,Cardiff,543,Wolves,2022-03-01,21/22,2000000.0,0.0
3437768,504581,Ryan Giles,543,Wolves,603,Cardiff,2021-07-13,21/22,1300000.0,0.0
3221762,504581,Ryan Giles,1194,Rotherham,543,Wolves,2021-05-31,20/21,1300000.0,0.0
3221761,504581,Ryan Giles,543,Wolves,1194,Rotherham,2021-01-26,20/21,1300000.0,0.0
2980915,504581,Ryan Giles,990,Coventry,543,Wolves,2021-01-25,20/21,1300000.0,0.0
2980914,504581,Ryan Giles,543,Wolves,990,Coventry,2020-07-21,20/21,0.0,0.0
2782074,504581,Ryan Giles,990,Coventry,543,Wolves,2020-05-31,19/20,0.0,0.0
2782073,504581,Ryan Giles,543,Wolves,990,Coventry,2020-01-31,19/20,0.0,0.0
2532281,504581,Ryan Giles,3054,Shrewsbury,543,Wolves,2020-01-17,19/20,0.0,0.0
2532280,504581,Ryan Giles,543,Wolves,3054,Shrewsbury,2019-01-07,19/20,0.0,0.0
2229630,504581,Ryan Giles,12801,Wolves U18,543,Wolves,2018-01-07,18/19,0.0,0.0
4994301,504581,Ryan Giles,3694,Telford Utd,12801,Wolves U18,2018-06-30,17/18,0.0,0.0
4994302,504581,Ryan Giles,12801,Wolves U18,3694,Telford Utd,2018-03-23,17/18,0.0,0.0
5752082,729940,Matty Jacob,1032,Reading,3008,Hull City,2026-02-01,25/26,200000.0,0.0
5752081,729940,Matty Jacob,3008,Hull City,1032,Reading,2025-04-07,25/26,150000.0,0.0
4658577,729940,Matty Jacob,19715,Hull U21,3008,Hull City,2022-01-07,22/23,0.0,0.0
3511820,729940,Matty Jacob,3456,Gateshead,19715,Hull City U23,2022-01-15,21/22,0.0,0.0
3511819,729940,Matty Jacob,19715,Hull City U23,3456,Gateshead,2021-08-20,21/22,0.0,0.0
2810470,729940,Matty Jacob,14482,Hull U18,19715,Hull City U23,2019-01-07,19/20,0.0,0.0
5098266,729940,Matty Jacob,22788,Pickering,14482,Hull U18,2019-05-31,18/19,0.0,0.0
5098265,729940,Matty Jacob,14482,Hull U18,22788,Pickering,2019-01-02,18/19,0.0,0.0
